,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
93,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'ALARM CLOCK BAKELIKE RED'])",frozenset(['ALARM CLOCK BAKELIKE GREEN']),0.03536977491961415,0.06752411575562701,0.028938906752411574,0.8181818181818181,12.116883116883114,0.026550593976489074,5.12861736334405
473,"frozenset(['PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'])",frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.03536977491961415,0.12540192926045016,0.028938906752411574,0.8181818181818181,6.524475524475524,0.024503468739984078,4.810289389067523
476,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.04340836012861737,0.12861736334405144,0.03536977491961415,0.8148148148148148,6.3351851851851855,0.029786706092782333,4.705466237942121
509,"frozenset(['MINI PAINT SET VINTAGE', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03376205787781351,0.16720257234726688,0.027331189710610933,0.8095238095238095,4.841575091575092,0.02168608678570321,4.372186495176849
429,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'PLASTERS IN TIN STRONGMAN'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03376205787781351,0.16720257234726688,0.027331189710610933,0.8095238095238095,4.841575091575092,0.02168608678570321,4.372186495176849
448,frozenset(['ALARM CLOCK BAKELIKE RED']),frozenset(['ALARM CLOCK BAKELIKE PINK']),0.06752411575562701,0.07234726688102894,0.05466237942122187,0.8095238095238095,11.18941798941799,0.049777194197744026,4.870176848874598
262,"frozenset(['RED RETROSPOT MINI CASES', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03376205787781351,0.16720257234726688,0.027331189710610933,0.8095238095238095,4.841575091575092,0.02168608678570321,4.372186495176849
10,"frozenset(['DOLLY GIRL LUNCH BOX', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['SPACEBOY LUNCH BOX']),0.03376205787781351,0.12861736334405144,0.027331189710610933,0.8095238095238095,6.294047619047619,0.0229888028452973,4.57475884244373
247,"frozenset(['DOLLY GIRL LUNCH BOX', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03376205787781351,0.12861736334405144,0.027331189710610933,0.8095238095238095,6.294047619047619,0.0229888028452973,4.57475884244373
223,"frozenset([""POPPY'S PLAYHOUSE BEDROOM""])","frozenset([""POPPY'S PLAYHOUSE KITCHEN""])",0.04180064308681672,0.04983922829581994,0.03376205787781351,0.8076923076923078,16.205955334987596,0.03167874608409756,4.940836012861739
228,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'])",frozenset(['PACK OF 20 SKULL PAPER NAPKINS']),0.04180064308681672,0.04340836012861737,0.03376205787781351,0.8076923076923078,18.60683760683761,0.03194756050909317,4.974276527331193
439,"frozenset(['SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'])","frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'])",0.03215434083601286,0.03697749196141479,0.02572347266881029,0.8,21.634782608695655,0.024534485789022033,4.815112540192927
349,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'])","frozenset(['SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'])",0.03215434083601286,0.03054662379421222,0.02572347266881029,0.8,26.189473684210526,0.02474126611594173,4.84726688102894
381,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'])","frozenset(['SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'])",0.03215434083601286,0.03215434083601286,0.02572347266881029,0.8,24.880000000000003,0.024689571034211804,4.839228295819937
382,"frozenset(['SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'])","frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'])",0.03215434083601286,0.03215434083601286,0.02572347266881029,0.8,24.880000000000003,0.024689571034211804,4.839228295819937
445,"frozenset(['DOLLY GIRL LUNCH BOX', 'LUNCH BAG WOODLAND'])",frozenset(['SPACEBOY LUNCH BOX']),0.03215434083601286,0.12861736334405144,0.02572347266881029,0.8,6.220000000000001,0.021587866130416352,4.356913183279744
0,"frozenset(['DOLLY GIRL LUNCH BOX', 'ROUND SNACK BOXES SET OF4 WOODLAND'])",frozenset(['SPACEBOY LUNCH BOX']),0.03215434083601286,0.12861736334405144,0.02572347266881029,0.8,6.220000000000001,0.021587866130416352,4.356913183279744
103,frozenset(['SPACEBOY CHILDRENS BOWL']),frozenset(['DOLLY GIRL CHILDRENS BOWL']),0.03215434083601286,0.028938906752411574,0.02572347266881029,0.8,27.644444444444446,0.024792961197671652,4.855305466237943
478,"frozenset(['CIRCUS PARADE LUNCH BOX', 'ROUND SNACK BOXES SET OF4 WOODLAND'])",frozenset(['SPACEBOY LUNCH BOX']),0.04019292604501608,0.12861736334405144,0.03215434083601286,0.7999999999999999,6.22,0.026984832663020437,4.356913183279741
513,frozenset(['COFFEE MUG PEARS  DESIGN']),frozenset(['COFFEE MUG APPLES DESIGN']),0.03858520900321544,0.06591639871382636,0.03054662379421222,0.7916666666666666,12.010162601626018,0.02800322577309995,4.4836012861736325
185,"frozenset(['PLASTERS IN TIN SPACEBOY', 'LUNCH BAG SPACEBOY DESIGN'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03858520900321544,0.15594855305466238,0.03054662379421222,0.7916666666666666,5.076460481099656,0.02452931628084904,4.05144694533762
512,frozenset(['ALARM CLOCK BAKELIKE GREEN']),frozenset(['ALARM CLOCK BAKELIKE PINK']),0.06752411575562701,0.07234726688102894,0.05305466237942122,0.7857142857142856,10.860317460317459,0.04816947715594338,4.329046087888528
341,frozenset(['PLASTERS IN TIN STRONGMAN']),frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.0819935691318328,0.16720257234726688,0.06430868167202572,0.7843137254901961,4.69079939668175,0.050599145997249816,3.861151710026308
180,"frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03697749196141479,0.16720257234726688,0.028938906752411574,0.782608695652174,4.6806020066889635,0.022756174977512637,3.830868167202573
276,"frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03697749196141479,0.15594855305466238,0.028938906752411574,0.782608695652174,5.018377409233528,0.023172320385438528,3.882636655948554
297,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'])",frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.03697749196141479,0.12540192926045016,0.028938906752411574,0.782608695652174,6.240802675585285,0.024301857921237374,4.02315112540193
293,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'LUNCH BOX I LOVE LONDON'])",frozenset(['CIRCUS PARADE LUNCH BOX']),0.03697749196141479,0.08681672025723473,0.028938906752411574,0.782608695652174,9.014492753623188,0.02572864217698328,4.20064308681672
233,frozenset(['PACK OF 20 SKULL PAPER NAPKINS']),"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'])",0.04340836012861737,0.04180064308681672,0.03376205787781351,0.7777777777777778,18.60683760683761,0.03194756050909317,4.311897106109325
220,"frozenset(['PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN STRONGMAN'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.04340836012861737,0.15594855305466238,0.03376205787781351,0.7777777777777778,4.987399770904926,0.02699258692527993,3.7982315112540195
484,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03536977491961415,0.15594855305466238,0.027331189710610933,0.7727272727272727,4.955014058106841,0.02181532449002802,3.713826366559485
485,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03536977491961415,0.16720257234726688,0.027331189710610933,0.7727272727272727,4.621503496503497,0.021417272360707604,3.6643086816720256
322,"frozenset(['DOLLY GIRL LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['SPACEBOY LUNCH BOX']),0.03536977491961415,0.12861736334405144,0.027331189710610933,0.7727272727272727,6.007954545454545,0.022782022518377604,3.834083601286173
248,"frozenset(['DOLLY GIRL LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03536977491961415,0.15594855305466238,0.027331189710610933,0.7727272727272727,4.955014058106841,0.02181532449002802,3.713826366559485
196,"frozenset(['PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'])",frozenset(['PACK OF 6 SKULL PAPER PLATES']),0.03536977491961415,0.04823151125401929,0.027331189710610933,0.7727272727272727,16.021212121212123,0.025625252013523434,4.1877813504823145
200,"frozenset([""POPPY'S PLAYHOUSE LIVINGROOM""])","frozenset([""POPPY'S PLAYHOUSE KITCHEN""])",0.03536977491961415,0.04983922829581994,0.027331189710610933,0.7727272727272727,15.504398826979472,0.02556838742362052,4.180707395498391
114,"frozenset([""POPPY'S PLAYHOUSE LIVINGROOM""])","frozenset([""POPPY'S PLAYHOUSE BEDROOM""])",0.03536977491961415,0.04180064308681672,0.027331189710610933,0.7727272727272727,18.486013986013987,0.0258527103731351,4.216077170418006
15,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN STRONGMAN'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.04180064308681672,0.15594855305466238,0.03215434083601286,0.7692307692307692,4.93259318001586,0.025635591029869415,3.657556270096462
273,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.04823151125401929,0.16720257234726688,0.03697749196141479,0.7666666666666667,4.58525641025641,0.02891305921154661,3.5691318327974284
132,frozenset(['PACK OF 6 SKULL PAPER PLATES']),frozenset(['PACK OF 20 SKULL PAPER NAPKINS']),0.04823151125401929,0.04340836012861737,0.03697749196141479,0.7666666666666667,17.66172839506173,0.03488384115135286,4.099678456591641
126,frozenset(['SET/20 RED RETROSPOT PAPER NAPKINS']),frozenset(['SET/6 RED SPOTTY PAPER CUPS']),0.09485530546623794,0.13665594855305466,0.07234726688102894,0.7627118644067796,5.581256231306082,0.05938472513725044,3.638378502526412
123,frozenset(['DOLLY GIRL LUNCH BOX']),frozenset(['SPACEBOY LUNCH BOX']),0.09485530546623794,0.12861736334405144,0.07234726688102894,0.7627118644067796,5.930084745762712,0.060147227592766826,3.6722553973357823
414,frozenset(['SET/20 RED RETROSPOT PAPER NAPKINS']),frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.09485530546623794,0.12540192926045016,0.07234726688102894,0.7627118644067796,6.082138200782269,0.06045222857497338,3.685806155259531
434,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'])",frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.03376205787781351,0.12540192926045016,0.02572347266881029,0.7619047619047619,6.075702075702075,0.021489645475129496,3.673311897106109
368,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'ALARM CLOCK BAKELIKE GREEN'])","frozenset(['ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'])",0.03376205787781351,0.05466237942122187,0.02572347266881029,0.7619047619047619,13.938375350140054,0.023877958251051993,3.9704180064308674
462,frozenset(['WOODLAND PARTY BAG + STICKER SET']),frozenset(['RETROSPOT PARTY BAG + STICKER SET']),0.03376205787781351,0.04501607717041801,0.02572347266881029,0.7619047619047619,16.92517006802721,0.02420363726595052,4.0109324758842435
367,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'ALARM CLOCK BAKELIKE PINK'])","frozenset(['ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'])",0.03376205787781351,0.05627009646302251,0.02572347266881029,0.7619047619047619,13.540136054421769,0.023823678415235573,3.963665594855305
251,"frozenset(['CIRCUS PARADE LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03376205787781351,0.15594855305466238,0.02572347266881029,0.7619047619047619,4.885616102110947,0.020458328594617506,3.5450160771704176
286,frozenset(['ALARM CLOCK BAKELIKE ORANGE']),"frozenset(['ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'])",0.03376205787781351,0.05466237942122187,0.02572347266881029,0.7619047619047619,13.938375350140054,0.023877958251051993,3.9704180064308674
250,"frozenset(['CIRCUS PARADE LUNCH BOX', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03376205787781351,0.12861736334405144,0.02572347266881029,0.7619047619047619,5.923809523809524,0.021381085803496656,3.6598070739549833
403,frozenset(['ALARM CLOCK BAKELIKE ORANGE']),frozenset(['ALARM CLOCK BAKELIKE GREEN']),0.03376205787781351,0.06752411575562701,0.02572347266881029,0.7619047619047619,11.283446712018138,0.02344371956452063,3.916398713826366
275,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG SPACEBOY DESIGN'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03376205787781351,0.16720257234726688,0.02572347266881029,0.7619047619047619,4.556776556776557,0.020078369743902563,3.4977491961414784
63,frozenset(['ALARM CLOCK BAKELIKE ORANGE']),frozenset(['ALARM CLOCK BAKELIKE PINK']),0.03376205787781351,0.07234726688102894,0.02572347266881029,0.7619047619047619,10.531216931216932,0.02328088005707137,3.8961414790996773
314,"frozenset(['CIRCUS PARADE LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['SPACEBOY LUNCH BOX']),0.03376205787781351,0.12861736334405144,0.02572347266881029,0.7619047619047619,5.923809523809524,0.021381085803496656,3.6598070739549833
409,"frozenset(['DOLLY GIRL LUNCH BOX', 'LUNCH BOX WITH CUTLERY RETROSPOT'])",frozenset(['SPACEBOY LUNCH BOX']),0.04019292604501608,0.12861736334405144,0.03054662379421222,0.76,5.909000000000001,0.025377115621219797,3.630760986066452
360,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'STRAWBERRY LUNCH BOX WITH CUTLERY'])",frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT']),0.04019292604501608,0.15112540192926044,0.03054662379421222,0.76,5.028936170212766,0.024472451690946126,3.5369774919614145
477,"frozenset(['PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.04662379421221865,0.15594855305466238,0.03536977491961415,0.7586206896551725,4.8645574120156425,0.028098861674300306,3.4967845659164
424,"frozenset(['PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.04662379421221865,0.16720257234726688,0.03536977491961415,0.7586206896551725,4.537135278514589,0.027574156594741578,3.4501607717041813
449,frozenset(['ALARM CLOCK BAKELIKE PINK']),frozenset(['ALARM CLOCK BAKELIKE RED']),0.07234726688102894,0.06752411575562701,0.05466237942122187,0.7555555555555556,11.18941798941799,0.049777194197744026,3.8146740719088
390,frozenset(['SET/10 PINK POLKADOT PARTY CANDLES']),frozenset(['SET/10 RED POLKADOT PARTY CANDLES']),0.03858520900321544,0.06109324758842444,0.028938906752411574,0.7499999999999999,12.276315789473683,0.02658161102552703,3.7556270096463003
35,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'LUNCH BAG SPACEBOY DESIGN'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03858520900321544,0.12861736334405144,0.028938906752411574,0.7499999999999999,5.83125,0.02397617890633885,3.4855305466237927
36,"frozenset(['PLASTERS IN TIN SPACEBOY', 'LUNCH BAG SPACEBOY DESIGN'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.03858520900321544,0.16720257234726688,0.028938906752411574,0.7499999999999999,4.4855769230769225,0.02248736055251703,3.331189710610931
87,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'RED RETROSPOT MINI CASES'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03858520900321544,0.12861736334405144,0.028938906752411574,0.7499999999999999,5.83125,0.02397617890633885,3.4855305466237927
498,frozenset(['SET/20 RED RETROSPOT PAPER NAPKINS']),"frozenset(['SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'])",0.09485530546623794,0.11414790996784566,0.0707395498392283,0.7457627118644068,6.533301503938888,0.05991201497089567,3.484351554126474
14,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.04340836012861737,0.12861736334405144,0.03215434083601286,0.7407407407407406,5.759259259259259,0.026571272009181045,3.3610473128157996
21,"frozenset(['PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN STRONGMAN'])","frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'])",0.04340836012861737,0.10128617363344052,0.03215434083601286,0.7407407407407406,7.3133450911228675,0.027757674134882806,3.466467615985299
109,"frozenset(['PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'])",frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.03697749196141479,0.12540192926045016,0.027331189710610933,0.7391304347826088,5.894091415830547,0.022694140879436733,3.352625937834942
41,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'])",frozenset(['SET/6 RED SPOTTY PAPER CUPS']),0.03697749196141479,0.13665594855305466,0.027331189710610933,0.7391304347826088,5.408695652173914,0.022277995471510843,3.309485530546625
330,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03697749196141479,0.12861736334405144,0.027331189710610933,0.7391304347826088,5.746739130434784,0.022575242191457907,3.340300107181137
416,frozenset(['PACK OF 6 SKULL PAPER PLATES']),frozenset(['SET/6 RED SPOTTY PAPER PLATES']),0.04823151125401929,0.12540192926045016,0.03536977491961415,0.7333333333333334,5.847863247863248,0.029321450357213015,3.279742765273313
511,frozenset(['ALARM CLOCK BAKELIKE PINK']),frozenset(['ALARM CLOCK BAKELIKE GREEN']),0.07234726688102894,0.06752411575562701,0.05305466237942122,0.7333333333333333,10.860317460317459,0.04816947715594338,3.496784565916398
166,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.09003215434083602,0.15594855305466238,0.06591639871382636,0.7321428571428571,4.694771723122239,0.051876014515978945,3.15112540192926
99,frozenset(['EDWARDIAN PARASOL RED']),frozenset(['EDWARDIAN PARASOL BLACK']),0.04180064308681672,0.05787781350482315,0.03054662379421222,0.7307692307692308,12.626068376068378,0.028127293969251767,3.4993109784106577
217,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.04180064308681672,0.16720257234726688,0.03054662379421222,0.7307692307692308,4.3705621301775155,0.023557448744326463,3.093247588424438
312,frozenset(['CHILDS BREAKFAST SET DOLLY GIRL']),frozenset(['CHILDS BREAKFAST SET SPACEBOY']),0.04180064308681672,0.05144694533762058,0.03054662379421222,0.7307692307692308,14.204326923076925,0.02839610839424737,3.523197060174553
142,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.04180064308681672,0.15594855305466238,0.03054662379421222,0.7307692307692308,4.685963521015068,0.024027873988068774,3.135048231511255
420,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY'])",frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT']),0.04180064308681672,0.15112540192926044,0.03054662379421222,0.7307692307692308,4.835515548281506,0.02422948480681548,3.152962792834176
366,"frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND', 'ALARM CLOCK BAKELIKE RED'])","frozenset(['ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK'])",0.03536977491961415,0.05305466237942122,0.02572347266881029,0.7272727272727273,13.707988980716255,0.02384694120201404,3.472132904608789
383,"frozenset(['PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'])","frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER PLATES'])",0.03536977491961415,0.03536977491961415,0.02572347266881029,0.7272727272727273,20.56198347107438,0.024472451690946122,3.536977491961415
379,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER PLATES'])","frozenset(['PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'])",0.03536977491961415,0.03536977491961415,0.02572347266881029,0.7272727272727273,20.56198347107438,0.024472451690946122,3.536977491961415
255,"frozenset(['PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'])",frozenset(['PACK OF 20 SKULL PAPER NAPKINS']),0.03536977491961415,0.04340836012861737,0.02572347266881029,0.7272727272727273,16.754208754208754,0.02418812874143154,3.5075026795284034
144,"frozenset(['PLASTERS IN TIN SPACEBOY', 'STRAWBERRY LUNCH BOX WITH CUTLERY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03536977491961415,0.15594855305466238,0.02572347266881029,0.7272727272727273,4.663542642924086,0.020207607448227374,3.094855305466238
348,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER PLATES'])","frozenset(['SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'])",0.03536977491961415,0.03054662379421222,0.02572347266881029,0.7272727272727273,23.80861244019139,0.024643045460654874,3.554662379421222
436,"frozenset(['PACK OF 6 SKULL PAPER PLATES', 'SET/6 RED SPOTTY PAPER PLATES'])","frozenset(['PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'])",0.03536977491961415,0.03697749196141479,0.02572347266881029,0.7272727272727273,19.66798418972332,0.024415587101043208,3.531082529474813
78,frozenset(['PACK OF 6 SKULL PAPER CUPS']),frozenset(['PACK OF 6 SKULL PAPER PLATES']),0.05787781350482315,0.04823151125401929,0.04180064308681672,0.7222222222222222,14.974074074074075,0.03900910867340081,3.4263665594855306
175,"frozenset(['SPACEBOY LUNCH BOX', 'LUNCH BOX I LOVE LONDON'])",frozenset(['CIRCUS PARADE LUNCH BOX']),0.04019292604501608,0.08681672025723473,0.028938906752411574,0.72,8.293333333333333,0.02544948873564169,3.2613688562241614
292,"frozenset(['CIRCUS PARADE LUNCH BOX', 'LUNCH BOX I LOVE LONDON'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.04019292604501608,0.16720257234726688,0.028938906752411574,0.72,4.306153846153846,0.022218546127521426,2.9742765273311895
174,"frozenset(['CIRCUS PARADE LUNCH BOX', 'LUNCH BOX I LOVE LONDON'])",frozenset(['SPACEBOY LUNCH BOX']),0.04019292604501608,0.12861736334405144,0.028938906752411574,0.72,5.598,0.023769398579419152,3.1120808451998156
167,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.09163987138263666,0.16720257234726688,0.06591639871382636,0.719298245614035,4.30195681511471,0.05059397648907682,2.9668408360128606
140,"frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT', 'PLASTERS IN TIN WOODLAND ANIMALS'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.05144694533762058,0.16720257234726688,0.03697749196141479,0.71875,4.298677884615385,0.0283754303615554,2.961057520543051
453,frozenset(['PLASTERS IN TIN SPACEBOY']),frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.12861736334405144,0.15594855305466238,0.09163987138263666,0.7125,4.568814432989691,0.07158217967142606,2.9358311198098703
423,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.04983922829581994,0.12861736334405144,0.03536977491961415,0.7096774193548387,5.517741935483872,0.028959584785103545,3.0014290818149343
466,frozenset(['SKULL LUNCH BOX WITH CUTLERY']),frozenset(['LUNCH BOX WITH CUTLERY RETROSPOT']),0.04983922829581994,0.15112540192926044,0.03536977491961415,0.7096774193548387,4.6959505833905295,0.02783780151156419,2.92390139335477
331,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND', 'PLASTERS IN TIN SPACEBOY'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03858520900321544,0.15594855305466238,0.027331189710610933,0.7083333333333333,4.542096219931271,0.021313882197247756,2.8938906752411566
203,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS'])",frozenset(['ROUND SNACK BOXES SET OF4 WOODLAND']),0.03858520900321544,0.17363344051446947,0.027331189710610933,0.7083333333333333,4.079475308641975,0.020631507118412752,2.833256775378961
510,"frozenset(['MINI PAINT SET VINTAGE', 'PLASTERS IN TIN CIRCUS PARADE'])",frozenset(['PLASTERS IN TIN SPACEBOY']),0.03858520900321544,0.12861736334405144,0.027331189710610933,0.7083333333333333,5.507291666666666,0.022368461864538208,2.9875976113918226
261,"frozenset(['PLASTERS IN TIN CIRCUS PARADE', 'RED RETROSPOT MINI CASES'])",frozenset(['PLASTERS IN TIN WOODLAND ANIMALS']),0.03858520900321544,0.15594855305466238,0.027331189710610933,0.7083333333333333,4.542096219931271,0.021313882197247756,2.8938906752411566
490,"frozenset(['PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY LUNCH BOX'])",frozenset(['PLASTERS IN TIN CIRCUS PARADE']),0.04340836012861737,0.16720257234726688,0.03054662379421222,0.7037037037037036,4.2086894586894585,0.02328863431933086,2.8106913183279736
73,frozenset(['PACK OF 20 SKULL PAPER NAPKINS']),frozenset(['SET/6 RED SPOTTY PAPER CUPS']),0.04340836012861737,0.13665594855305466,0.03054662379421222,0.7037037037037036,5.149455337690632,0.024614613165703417,2.9137861736334396
